"[dict(zip(k, x)) for x in v]",How do I zip keys with individual values in my lists in python?,,,
"sorted(lst, reverse=True)",Python how to sort this list?,,,
"order_array.sort(order=['year', 'month', 'day'])",Sorting numpy array on multiple columns in Python,,,
"df.sort(['year', 'month', 'day'])",Sorting numpy array on multiple columns in Python,,,
"return my_list == list(range(my_list[0], my_list[-1] + 1))",Python: find out whether a list of integers is coherent,,,
df.groupby('id').agg(lambda x: x.tolist()),Concatenate rows of pandas DataFrame with same id,,,
'X\xc3\xbcY\xc3\x9f'.encode('raw_unicode_escape').decode('utf-8'),Double-decoding unicode in python,,,
float(a),Parse String to Float or Int,,,
"try:
    return int(s)
except ValueError:
    return float(s)",Parse String to Float or Int,,,
"if hasattr(a, 'property'):
    pass",know if an object has an attribute,,,
"if hasattr(a, 'property'):
    pass",know if an object has an attribute,,,
"getattr(a, 'property', 'default value')",know if an object has an attribute,,,
"np.delete(a, list(range(0, a.shape[1], 8)), axis=1)",delete every nth row or column in a matrix using Python,,,
datetime.datetime.fromtimestamp(ms / 1000.0),How do I create a datetime in Python from milliseconds?,,,
"np.einsum('...j,...j->...', vf, vf)",fastest way to find the magnitude (length) squared of a vector field,,,
r = requests.get(url),Simple URL GET/POST function,,,
"r = requests.get(url, params=payload)",Simple URL GET/POST function,,,
"r = requests.post(url, data=payload)",Simple URL GET/POST function,,,
"post_response = requests.post(url='http://httpbin.org/post', json=post_data)",Simple URL GET/POST,,,
{{(mylist | slice): '3:8'}},Slicing a list in Django template,,,
"df1 = pd.read_hdf('/home/.../data.h5', 'firstSet')",pandas HDFStore - how to reopen?,,,
max(test_string.rfind(i) for i in '([{'),find last occurence of multiple characters in a string in Python,,,
print('here is your checkmark: ' + '\u2713'),How to print Unicode character in Python?,,,
print('\u0420\u043e\u0441\u0441\u0438\u044f'),How to print Unicode character in Python?,,,
print('{0}'.format('5'.zfill(2))),in python how do I convert a single digit number into a double digits string?,,,
sorted(set(itertools.chain.from_iterable(sequences))),Best / most pythonic way to get an ordered list of unique items,,,
df['a'].values.tolist(),Pandas DataFrame to list,,,
df['a'].tolist(),Pandas DataFrame to list,,,
"replace('""', '\\""')",Escaping quotes in string,,,
print(all(word[0].isupper() for word in words)),How to check if a character is upper-case in Python?,,,
"myDict = {key: val for key, val in list(myDict.items()) if val != 42}",What is the best way to remove a dictionary item by value in python?,,,
"{key: val for key, val in list(myDict.items()) if val != 42}",What is the best way to remove a dictionary item by value in python?,,,
return len(s.encode('utf-8')),How can I determine the byte length of a utf-8 encoded string in Python?,,,
"os.kill(process.pid, signal.SIGKILL)","In Python 2.5, how do I kill a subprocess?",,,
df[pd.isnull(df).any(axis=1)],Python Pandas How to select rows with one or more nulls from a DataFrame without listing columns explicitly?,,,
"url.split('&')[-1].replace('=', '') + '.html'",Strip random characters from url,,,
"parser.ParseFile(open('sample.xml', 'rb'))",Expat parsing in python 3,,,
sys.exit(),how do I halt execution in a python script?,,,
"setattr(self, attr, group)",How to dynamically assign values to class properties in Python?,,,
urllib.parse.unquote(urllib.parse.unquote(some_string)),How to decode a 'url-encoded' string in python,,,
urllib.parse.unquote(urllib.parse.unquote('FireShot3%2B%25282%2529.png')),How to decode a 'url-encoded' string in python,,,
app.config['SECURITY_REGISTER_URL'] = '/create_account',How to use Flask-Security register view?,,,
"output = open('/home/user/test/wsservice/data.pkl', 'wb')",IO Error while storing data in pickle,,,
del a[(-1)],remove an element from a list by index,,,
a.pop(1),remove an element from a list by index,,,
a.pop(),remove an element from a list by index,,,
a.pop(index),remove an element from a list by index,,,
del a[index],remove an element from a list by index,,,
ax.set_xlabel('Temperature (\u2103)'),How do I print a Celsius symbol with matplotlib?,,,
ax.set_xlabel('Temperature (,How do I print a Celsius symbol with matplotlib?,,^\\circ,C)')
[''.join(l) for l in list_of_lists],'List of lists' to 'list' without losing empty lists from the original list of lists,,,
"pd.concat(g for _, g in df.groupby('ID') if len(g) > 1)",How do I get a list of all the duplicate items using pandas in python?,,,
"x = numpy.delete(x, 2, axis=1)",deleting rows in numpy array,,,
"x = numpy.delete(x, 0, axis=0)",deleting rows in numpy array,,,
"pd.concat((df1, df2), axis=1).mean(axis=1)",Merge DataFrames in Pandas using the mean,,,
"np.mean(np.array([old_set, new_set]), axis=0)",Average values in two Numpy arrays,,,
"scatter(x, y, s=500, color='green', marker='h')",Changing marker's size in matplotlib,,,
"result = [item for word in words for item in word.split(',')]",split items in list,,,
"datetime.datetime.strptime('2012-05-29T19:30:03.283Z', '%Y-%m-%dT%H:%M:%S.%fZ')",Converting JSON date string to python datetime,,,
sum(item['one'] for item in list(tadas.values())),python comprehension loop for dictionary,,,
"a = open('pdf_reference.pdf', 'rb').read().encode('base64')",How to base64 encode a PDF file in Python,,,
a.rstrip().split('\n'),split a string in python,,,
a.split('\n')[:-1],split a string in python,,,
return HttpResponse(status=204),How can I return HTTP status code 204 from a Django view?,,,
(7 in a),check if a value exist in a list,,,
('a' in a),check if a value exist in a list,,,
"sorted(results, key=itemgetter('year'))",Sorting JSON data by keys value,,,
print(browser.current_url),How do I get current URL in Selenium Webdriver 2 Python?,,,
"re.split('; |, ', str)",Python: Split string with multiple delimiters,,,
"""""""\\u003Cp\\u003E"""""".decode('unicode-escape')",Unescaping Characters in a String with Python,,,
"time.mktime(datetime.datetime.strptime(s, '%d/%m/%Y').timetuple())",Convert string date to timestamp in Python,,,
"int(datetime.datetime.strptime('01/12/2011', '%d/%m/%Y').strftime('%s'))",Convert string date to timestamp in Python,,,
request.headers['your-header-name'],How to get http headers in flask?,,,
df.groupby('User')['X'].filter(lambda x: x.sum() == 0),How to subset a data frame using Pandas based on a group criteria?,,,
df.loc[df.groupby('User')['X'].transform(sum) == 0],How to subset a data frame using Pandas based on a group criteria?,,,
df.groupby('User')['X'].transform(sum) == 0,How to subset a data frame using Pandas based on a group criteria?,,,
"driver.find_elements_by_xpath(""//*[contains(text(), 'My Button')]"")",How do I find an element that contains specific text in Selenium Webdriver (Python)?,,,
"df.set_index(['Name', 'Destination'])",Convert pandas group by object to multi-indexed Dataframe,,,
"print(re.sub('(\\W)\\1+', '\\1', a))",How do I coalesce a sequence of identical characters into just one?,,,
"os.system('start ""$file""')",How to open a file with the standard application?,,,
"unicodedata.normalize('NFKD', title).encode('ascii', 'ignore')",Convert a Unicode string to a string,,,
"a.encode('ascii', 'ignore')",Convert a Unicode string to a string,,,
"files = [f for f in os.listdir('.') if re.match('[0-9]+.*\\.jpg', f)]",Get a filtered list of files in a directory,,,
"np.zeros((6, 9, 20)) + np.array([1, 2, 3, 4, 5, 6, 7, 8, 9])[(None), :, (None)]",Adding a 1-D Array to a 3-D array in Numpy,,,
"np.zeros((6, 9, 20)) + np.array([1, 2, 3, 4, 5, 6, 7, 8, 9]).reshape((1, 9, 1))",Adding a 1-D Array to a 3-D array in Numpy,,,
os.system('start excel.exe <path/to/file>'),How can I launch an instance of an application using Python?,,,
"print(max(x, key=sum))",What is the proper way to print a nested list with the highest value in Python,,,
sum(len(y) for y in x if len(y) > 1),Functional statement in Python to return the sum of certain lists in a list of lists,,,
"re.sub('(\\d+)', '""\\1""', 'This is number 1 and this is number 22')",Python - Insert numbers in string between quotes,,,
"numpy.dot(numpy.dot(a, m), a)",Multiplying Rows and Columns of Python Sparse Matrix by elements in an Array,,,
"Entry.objects.filter(name='name', title='title').exists()",How to check if something exists in a postgresql database using django?,,,
"sorted(l, key=lambda x: (-int(x[1]), x[0]))",Sort a nested list by two elements,,,
request.META['HTTP_HOST'],Django - How to simply get domain name?,,,
"re.findall(""api\\('(.*?)'"", ""api('randomkey123xyz987', 'key', 'text')"")",Python Regex Get String Between Two Substrings,,,
"subprocess.call(['/usr/bin/perl', './uireplace.pl', var])",Call Perl script from Python,,,
print('\n'.join(str(p) for p in myList)),Pythonic way to print list items,,,
mydic.update({i: o['name']}),update dictionary with dynamic keys and values in python,,,
list(stru.decode('utf-8')),how to split a unicode string into list,,,
u = s.decode('utf-8-sig'),Convert UTF-8 with BOM to UTF-8 with no BOM in Python,,,
Entry.objects.filter(~Q(id=3)),How do I do a not equal in Django queryset filtering?,,,
"getattr(__builtins__, 'range')",How can I lookup an attribute in any scope by name?,,,
"subprocess.call(['shutdown', '/r', '/t', '900'])","How to make a python script which can logoff, shutdown, and restart a computer?",,,
"subprocess.call(['shutdown', '/s'])","How to make a python script which can logoff, shutdown, and restart a computer?",,,
"subprocess.call(['shutdown', '/a '])","How to make a python script which can logoff, shutdown, and restart a computer?",,,
"subprocess.call(['shutdown', '/l '])","How to make a python script which can logoff, shutdown, and restart a computer?",,,
"subprocess.call(['shutdown', '/r'])","How to make a python script which can logoff, shutdown, and restart a computer?",,,
"open('filename', 'w').close()",How to erase the file contents of text file in Python?,,,
"open('file.txt', 'w').close()",How to erase the file contents of text file in Python?,,,
df.to_dict('index'),Pandas DataFrame to List of Dictionaries,,,
df.to_dict('records'),Pandas DataFrame to List of Dictionaries,,,
df.groupby(pd.TimeGrouper(freq='M')),pandas dataframe groupby datetime month,,,
"[(c / t) for c, t in zip(conversions, trials)]",How do I divide the members of a list by the corresponding members of another list in Python?,,,
"sorted(data, key=data.get)",sort dict by value python,,,
sorted(data.values()),sort dict by value python,,,
"sorted(list(data.items()), key=lambda x: x[1])",sort dict by value python,,,
"sorted(list(data.items()), key=lambda x: x[1])",sort dict by value python,,,
now = datetime.datetime.now().strftime('%H:%M:%S'),How do I display current time using Python + Django?,,,
"""""""foo bar bar bar"""""".replace('bar', 'XXX', 1).find('bar')",Find the nth occurrence of substring in a string,,,
"set(['stackoverflow', 'google']).issubset(sites)",How do you check the presence of many keys in a Python dictinary?,,,
"stuff.replace(' and ', '/')",Replace part of a string in Python?,,,
"np.savez(tmp, *[getarray[0], getarray[1], getarray[8]])",How to use `numpy.savez` in a loop for save more than one array?,,,
"t = datetime.datetime.now()
(t - datetime.timedelta(hours=1, minutes=10))",time offset,,,
"(t - datetime.timedelta(hours=1, minutes=10))",time offset,,,
"dt = datetime.datetime.combine(datetime.date.today(), t)",time offset,,,
dt -= datetime.timedelta(hours=5),time offset,,,
print(data.encode('hex')),Manipulating binary data in Python,,,
print(' '.join([str(ord(a)) for a in data])),Manipulating binary data in Python,,,
[x for x in l if x[1] == 1],python - iterating over a subset of a list of tuples,,,
a.fromlist([int(val) for val in stdin.read().split()]),How to read stdin to a 2d python array of integers?,,,
"print(re.sub('[_%^$]', '\\\\\\g<0>', line))",Is there a way to refer to the entire matched expression in re.sub without the use of a group?,,,
"doc.xpath(""//a[starts-with(text(),'some text')]"")",How to use regular expression in lxml xpath?,,,
zip(*a),Compare elements of a list of lists and return a list,,,
"[map(int, sublist) for sublist in lst]",Convert list of strings to int,,,
[[int(x) for x in sublist] for sublist in lst],Convert list of strings to int,,,
"np.where(np.in1d(A, B))[0]",Numpy: find index of elements in one array that occur in another array,,,
"[{'key1': a, 'key2': b} for a, b in zip(d['key1'], d['key2'])]",Split dictionary of lists into list of dictionaries,,,
"map(dict, zip(*[[(k, v) for v in value] for k, value in list(d.items())]))",Split dictionary of lists into list of dictionaries,,,
"calendar.monthrange(2002, 1)",Get Last Day of the Month,,,
"calendar.monthrange(2008, 2)",Get Last Day of the Month,,,
"calendar.monthrange(2100, 2)",Get Last Day of the Month,,,
"calendar.monthrange(year, month)[1]",Get Last Day of the Month,,,
"monthrange(2012, 2)",Get Last Day of the Month,,,
"(datetime.date(2000, 2, 1) - datetime.timedelta(days=1))",Get Last Day of the Month,,,
from subprocess import call,Calling an external command,,,
os.system('some_command with args'),Calling an external command,,,
os.system('some_command < input_file | another_command > output_file'),Calling an external command,,,
